,상호명,지점명,시도명,시군구명,도로명주소
390554,스타벅스,수원금곡점,경기도,수원시 권선구,경기도 수원시 권선구 금곡로 219
400590,스타벅스,신흥역점,경기도,성남시 수정구,경기도 성남시 수정구 산성대로 267
400820,스타벅스이천사음DT점,이천사음DT점,경기도,이천시,경기도 이천시 경충대로 3045
402979,스타벅스,의정부장암DT,경기도,의정부시,경기도 의정부시 동일로 114
409972,스타벅스,,경기도,양평군,경기도 양평군 양동면 양동역길 10-1
410388,스타벅스커피신영통DT,,경기도,화성시,경기도 화성시 영통로 43
414644,스타벅스,수원광교점,경기도,수원시 영통구,경기도 수원시 영통구 센트럴타운로 85
415177,스타벅스,부천중동DT점,경기도,부천시,경기도 부천시 부흥로 193
417290,스타벅스,,경기도,포천시,경기도 포천시 소흘읍 송우로 18-8
420181,스타벅스,시흥대야점,경기도,시흥시,경기도 시흥시 비둘기공원로 10
420807,스타벅스,광명하안점,경기도,광명시,경기도 광명시 범안로 1060
422013,스타벅스,분당율동공원점,경기도,성남시 분당구,경기도 성남시 분당구 새마을로175번길 4
422049,스타벅스,산본역점,경기도,군포시,경기도 군포시 번영로 497
422541,스타벅스,범계역점,경기도,안양시 동안구,경기도 안양시 동안구 시민대로 180
423999,스타벅스,성남위례점,경기도,성남시 수정구,경기도 성남시 수정구 위례광장로 104
425579,스타벅스,오산시청점,경기도,오산시,경기도 오산시 성호대로 116
425994,스타벅스,화정역,경기도,고양시 덕양구,경기도 고양시 덕양구 화신로260번길 57
429186,스타벅스,분당구청점,경기도,성남시 분당구,경기도 성남시 분당구 분당로 43
432137,스타벅스,수원성균관대점,경기도,수원시 장안구,경기도 수원시 장안구 서부로 2131
434870,스타벅스,수내역,경기도,성남시 분당구,경기도 성남시 분당구 백현로101번길 30
436694,스타벅스,산본점,경기도,군포시,경기도 군포시 산본로343번길 9
437059,스타벅스,주엽강선점,경기도,고양시 일산서구,경기도 고양시 일산서구 중앙로 1371
437296,스타벅스,파주야당역점,경기도,파주시,경기도 파주시 경의로 1066
437433,스타벅스,용인보정DT점,경기도,용인시 기흥구,경기도 용인시 기흥구 용구대로2469번길 167
438419,스타벅스,백석역점,경기도,고양시 일산동구,경기도 고양시 일산동구 중앙로 1054
438749,스타벅스,용인언남점,경기도,용인시 기흥구,경기도 용인시 기흥구 구성로 120
438932,스타벅스,라페스타광장점,경기도,고양시 일산동구,경기도 고양시 일산동구 중앙로1275번길 38-9
439049,스타벅스,동탄영천점,경기도,화성시,경기도 화성시 동탄순환대로 692
439066,스타벅스,안양범계점,경기도,안양시 동안구,경기도 안양시 동안구 시민대로 206
440608,스타벅스,구리갈매역점,경기도,구리시,경기도 구리시 경춘북로 252
441414,스타벅스,수원세류DT점,경기도,수원시 권선구,경기도 수원시 권선구 권선로544번길 1
441834,스타벅스,용인고매동점,경기도,용인시 기흥구,경기도 용인시 기흥구 신고매로 59
441880,스타벅스,평택죽백DT점,경기도,평택시,경기도 평택시 만세로 1707
441883,스타벅스,시흥대야동점,경기도,시흥시,경기도 시흥시 비둘기공원7길 51
446600,스타벅스,부천옥길점,경기도,부천시,경기도 부천시 옥길로 124
446686,스타벅스,의정부민락타운점,경기도,의정부시,경기도 의정부시 오목로 196
446764,스타벅스,평촌로데오점,경기도,안양시 동안구,경기도 안양시 동안구 관평로 182
447735,스타벅스,안양운동장사거리DT점,경기도,안양시 동안구,경기도 안양시 동안구 관악대로 234
449777,스타벅스,,경기도,오산시,경기도 오산시 오산로 288
452176,스타벅스,,경기도,고양시 일산서구,경기도 고양시 일산서구 주엽로 118
454161,스타벅스일산,,경기도,고양시 일산서구,경기도 고양시 일산서구 일현로 97-11
454482,스타벅스,평택로데오점,경기도,평택시,경기도 평택시 중앙2로 13
454917,스타벅스,부천상동점,경기도,부천시,경기도 부천시 상동로 87
455251,스타벅스,동백이마트점,경기도,용인시 기흥구,경기도 용인시 기흥구 동백죽전대로 444
455852,스타벅스,광교이마트점,경기도,수원시 영통구,경기도 수원시 영통구 광교로 191
457401,스타벅스광교아브뉴프랑점,광교아브뉴프랑점,경기도,수원시 영통구,경기도 수원시 영통구 센트럴타운로 85
457402,스타벅스,동탄광장점,경기도,화성시,경기도 화성시 동탄지성로 17
457418,스타벅스,일산탄현동점,경기도,고양시 일산서구,경기도 고양시 일산서구 일현로 91
457862,스타벅스,주엽사거리점,경기도,고양시 일산서구,경기도 고양시 일산서구 중앙로 1456
458712,스타벅스,수원권선점,경기도,수원시 권선구,경기도 수원시 권선구 동수원로177번길 40
460387,스타벅스,서현점,경기도,성남시 분당구,경기도 성남시 분당구 황새울로360번길 19
461133,스타벅스정자아데나,,경기도,성남시 분당구,경기도 성남시 분당구 성남대로 275
463841,스타벅스,,경기도,포천시,경기도 포천시 삼육사로 2176-1
465272,스타벅스,일산주엽점,경기도,고양시 일산서구,경기도 고양시 일산서구 중앙로 1420
466927,스타벅스서판교점,서판교점,경기도,성남시 분당구,경기도 성남시 분당구 운중로 132
467176,스타벅스,달그리고,경기도,가평군,경기도 가평군 가평읍 보납로 46
467795,스타벅스,판교역로점,경기도,성남시 분당구,경기도 성남시 분당구 판교역로192번길 14
469819,스타벅스,수원이마트점,경기도,수원시 권선구,경기도 수원시 권선구 경수대로 270
475604,스타벅스,,경기도,여주시,경기도 여주시 대신면 여양로 1456-1
475904,스타벅스,신중동점,경기도,부천시,경기도 부천시 신흥로 187
475908,스타벅스,부천중동센트럴점,경기도,부천시,경기도 부천시 소향로 181
476260,스타벅스,오산수청DT점,경기도,오산시,경기도 오산시 경기대로 445
478798,스타벅스,단대오거리역점,경기도,성남시 중원구,경기도 성남시 중원구 산성대로 340-1
479000,스타벅스,미금역점,경기도,성남시 분당구,경기도 성남시 분당구 돌마로 43
479067,스타벅스오리역삼거리,,경기도,성남시 분당구,경기도 성남시 분당구 성남대로 45
479079,스타벅스,강남대점,경기도,용인시 기흥구,경기도 용인시 기흥구 강남로 3
479214,스타벅스평촌역사거리점,평촌역사거리점,경기도,안양시 동안구,경기도 안양시 동안구 시민대로 311
479828,스타벅스,김포장기점,경기도,김포시,경기도 김포시 김포한강4로 117
480960,스타벅스,정자상떼뷰점,경기도,성남시 분당구,경기도 성남시 분당구 정자일로213번길 18
482205,스타벅스분당정자분당정자점,분당정자점,경기도,성남시 분당구,경기도 성남시 분당구 성남대로 393
484515,스타벅스,K비즈리움점,경기도,안양시 동안구,경기도 안양시 동안구 흥안대로 445
485677,스타벅스,의왕내손점,경기도,의왕시,경기도 의왕시 내손중앙로 4
485814,스타벅스,,경기도,가평군,경기도 가평군 조종면 현창로44번길 3
488240,스타벅스,시흥목감DT점,경기도,시흥시,경기도 시흥시 동서로 950
490350,스타벅스,평택대DT점,경기도,평택시,경기도 평택시 서동대로 3847
492560,스타벅스,하남풍산역,경기도,하남시,경기도 하남시 덕풍서로 80
495503,스타벅스,수원세류역DT점,경기도,수원시 권선구,경기도 수원시 권선구 경수대로 185
495607,스타벅스,화정호국로점,경기도,고양시 덕양구,경기도 고양시 덕양구 화수로14번길 72
495671,스타벅스,,경기도,안성시,경기도 안성시 공도읍 대림동산길 64
498437,스타벅스,안성계동DT점,경기도,안성시,경기도 안성시 안성맞춤대로 803
500089,스타벅스,수지성복역점,경기도,용인시 수지구,경기도 용인시 수지구 성복2로 37
500634,스타벅스,파주산내점,경기도,파주시,경기도 파주시 청암로17번길 29
501689,스타벅스,안양이마트점,경기도,안양시 동안구,경기도 안양시 동안구 관악대로 104
505706,스타벅스,죽전점,경기도,용인시 수지구,경기도 용인시 수지구 현암로 140
201,스타벅스,경남과기대점,경상남도,진주시,경상남도 진주시 동진로 34
3080,스타벅스,거제대명리조트점,경상남도,거제시,경상남도 거제시 일운면 거제대로 2660
13451,스타벅스,김해삼계점,경상남도,김해시,경상남도 김해시 가야로 182
14286,스타벅스,김해내동점,경상남도,김해시,경상남도 김해시 경원로 67
14602,스타벅스,경남대점,경상남도,창원시 마산합포구,경상남도 창원시 마산합포구 월영남로 3
15154,스타벅스,김해대로DT점,경상남도,김해시,경상남도 김해시 김해대로 2465
16017,스타벅스,진주경상대점,경상남도,진주시,경상남도 진주시 진주대로 510
18361,스타벅스,창원상남중앙점,경상남도,창원시 성산구,경상남도 창원시 성산구 마디미로 20
18712,스타벅스,진주중안점,경상남도,진주시,경상남도 진주시 진양호로527번길 3
20439,스타벅스진주칠암DT점,진주칠암DT점,경상남도,진주시,경상남도 진주시 진주대로829번길 2
21685,스타벅스진주신안점,진주신안점,경상남도,진주시,경상남도 진주시 진양호로 353
27561,스타벅스,남양산ICDT점,경상남도,양산시,경상남도 양산시 동면 양산대로 532
28927,스타벅스,김해진영DT점,경상남도,김해시,경상남도 김해시 진영읍 여래로20번길 34-26
30540,스타벅스,창원유니시티점,경상남도,창원시 의창구,경상남도 창원시 의창구 중동중앙로 47
30858,스타벅스,,경상남도,산청군,경상남도 산청군 시천면 남명로 207
31172,스타벅스,창원상남로점,경상남도,창원시 성산구,경상남도 창원시 성산구 상남로 88
31173,스타벅스,경남사천DT점,경상남도,사천시,경상남도 사천시 사천읍 사천대로 1844
31990,스타벅스,밀양DT점,경상남도,밀양시,경상남도 밀양시 밀양대로 1792
32291,스타벅스,창원상남동점,경상남도,창원시 성산구,경상남도 창원시 성산구 상남로 132
33437,스타벅스,신세계마산점,경상남도,창원시 마산합포구,경상남도 창원시 마산합포구 합포로 251
34733,스타벅스,디큐브거제백화점,경상남도,거제시,경상남도 거제시 장평로 12
35114,스타벅스,진해용원점,경상남도,창원시 진해구,경상남도 창원시 진해구 안골로 336
36324,스타벅스창원리베라점,창원리베라점,경상남도,창원시 성산구,경상남도 창원시 성산구 중앙대로100번길 9
36415,스타벅스,마산터미널점,경상남도,창원시 마산회원구,경상남도 창원시 마산회원구 합성남로 6-1
40796,스타벅스,미스리,경상남도,밀양시,경상남도 밀양시 해천길 50
46619,스타벅스,창원마창대교점,경상남도,창원시 성산구,경상남도 창원시 성산구 삼귀로 159
48404,스타벅스,양산덕계DT점,경상남도,양산시,경상남도 양산시 웅상대로 862
51696,스타벅스,진해자은DT점,경상남도,창원시 진해구,경상남도 창원시 진해구 진해대로 962
52344,스타벅스,,경상남도,밀양시,경상남도 밀양시 단장면 표충로 212
55463,스타벅스삼성창원병원,삼성창원병원,경상남도,창원시 마산회원구,경상남도 창원시 마산회원구 팔용로 158
59312,스타벅스,,경상남도,창원시 마산회원구,경상남도 창원시 마산회원구 315대로 772-3
68012,스타벅스,창원용지호수점,경상남도,창원시 의창구,경상남도 창원시 의창구 용지로169번길 1
71508,스타벅스,양산이마트점,경상남도,양산시,경상남도 양산시 양산역6길 12
77586,스타벅스,창원호계DT점,경상남도,창원시 마산회원구,경상남도 창원시 마산회원구 내서읍 호원로 315
84047,스타벅스,창원역DT,경상남도,창원시 의창구,경상남도 창원시 의창구 의창대로 68
85893,스타벅스,,경상남도,하동군,경상남도 하동군 하동읍 중앙로 12
87519,스타벅스,,경상남도,창녕군,경상남도 창녕군 영산면 영산중앙길 28
87533,스타벅스,경남남양산점,경상남도,양산시,경상남도 양산시 물금읍 범어로 62
87915,스타벅스창원리베라,,경상남도,창원시 성산구,경상남도 창원시 성산구 중앙대로100번길 9
88502,스타벅스진주신안,진주신안점,경상남도,진주시,경상남도 진주시 진양호로 355
89267,스타벅스신세계,,경상남도,김해시,경상남도 김해시 김해대로 2232
90352,스타벅스김해이마트,김해이마트,경상남도,김해시,경상남도 김해시 김해대로 2232
91955,스타벅스,,경상남도,함양군,경상남도 함양군 안의면 밤숲가는길 17-1
100418,스타벅스,창원팔용점,경상남도,창원시 의창구,경상남도 창원시 의창구 팔용로 419
102780,스타벅스,김해구산DT점,경상남도,김해시,경상남도 김해시 김해대로 1918
103885,스타벅스,마산역DT점,경상남도,창원시 마산회원구,경상남도 창원시 마산회원구 315대로 715
107666,스타벅스,거제옥포점,경상남도,거제시,경상남도 거제시 옥포대첩로 38
108965,스타벅스,통영이마트점,경상남도,통영시,경상남도 통영시 광도면 죽림4로 9
115328,스타벅스,양산증산역,경상남도,양산시,경상남도 양산시 물금읍 증산역로 177
118043,스타벅스,마산해안대로DT점,경상남도,창원시 마산합포구,경상남도 창원시 마산합포구 해안대로 377
132855,스타벅스,진주평거점,경상남도,진주시,경상남도 진주시 진양호로 206
133195,스타벅스,양산터미널점,경상남도,양산시,경상남도 양산시 양산역1길 7
135569,스타벅스,창원상남사거리점,경상남도,창원시 성산구,경상남도 창원시 성산구 단정로 25
136293,스타벅스,김해인제대점,경상남도,김해시,경상남도 김해시 인제로 168
136976,스타벅스,사천벌리점,경상남도,사천시,경상남도 사천시 주공로 31
139728,스타벅스,거제대로DT점,경상남도,거제시,경상남도 거제시 거제대로 4521
141557,스타벅스,창원시티세븐점,경상남도,창원시 의창구,경상남도 창원시 의창구 원이대로 320
144716,스타벅스,김해율하신도시점,경상남도,김해시,경상남도 김해시 율하3로 32
151484,스타벅스,,경상남도,김해시,경상남도 김해시 장유로 319
152951,스타벅스,거제고현점,경상남도,거제시,경상남도 거제시 거제중앙로 1936
153669,스타벅스,김해율하점,경상남도,김해시,경상남도 김해시 율하3로91번길 30-5
155929,스타벅스,거제옥포DT점,경상남도,거제시,경상남도 거제시 거제대로 3718
156653,스타벅스,김해금관대로DT점,경상남도,김해시,경상남도 김해시 금관대로 1293
157581,스타벅스,창원파티마병원점,경상남도,창원시 의창구,경상남도 창원시 의창구 창이대로 45
5965,스타벅스,구미인의점,경상북도,구미시,경상북도 구미시 인동중앙로 15
6092,스타벅스,구미시청디티점,경상북도,구미시,경상북도 구미시 송정대로 27
12889,스타벅스,구미점,경상북도,구미시,경상북도 구미시 구미중앙로 94
13623,스타벅스,포항북부비치점,경상북도,포항시 북구,경상북도 포항시 북구 삼호로 186
16025,스타벅스,,경상북도,포항시 남구,경상북도 포항시 남구 연일읍 연일중앙로 19-15
17254,스타벅스,김천구미역점,경상북도,김천시,경상북도 김천시 혁신3로 26
21490,스타벅스,,경상북도,영양군,경상북도 영양군 석보면 원리길 11-3
24355,스타벅스,포항죽도DT점,경상북도,포항시 북구,경상북도 포항시 북구 새천년대로 486
25795,스타벅스,,경상북도,청도군,경상북도 청도군 화양읍 도주관로 184
26071,스타벅스,,경상북도,고령군,경상북도 고령군 쌍림면 대가야로 641
26124,스타벅스,안동병원점,경상북도,안동시,경상북도 안동시 앙실로 11
28642,스타벅스,경주보문로점,경상북도,경주시,경상북도 경주시 보문로 510-6
29102,스타벅스,구미도량DT점,경상북도,구미시,경상북도 구미시 야은로 312
30055,스타벅스,포항중앙점,경상북도,포항시 북구,경상북도 포항시 북구 불종로 41
30547,스타벅스,경주황성점,경상북도,경주시,경상북도 경주시 황성로1번길 4
30669,스타벅스,포항오천점,경상북도,포항시 남구,경상북도 포항시 남구 오천읍 원동로 15
30943,스타벅스,포항애비뉴점,경상북도,포항시 남구,경상북도 포항시 남구 중흥로 77
31148,스타벅스,경주대명리조트점,경상북도,경주시,경상북도 경주시 보문로 402-12
34725,스타벅스,포항MBC시네마점,경상북도,포항시 북구,경상북도 포항시 북구 중앙상가길 16
35894,스타벅스,경산중방DT점,경상북도,경산시,경상북도 경산시 경안로 222
37413,스타벅스,구미옥계점,경상북도,구미시,경상북도 구미시 옥계북로 20
41490,스타벅스포항장성DT점,포항장성DT점,경상북도,포항시 북구,경상북도 포항시 북구 새천년대로 1255
41523,스타벅스경산중방DT점,경산중방DT점,경상북도,경산시,경상북도 경산시 중앙로16길 1
48873,스타벅스경주터미널DT점,경주터미널DT점,경상북도,경주시,경상북도 경주시 태종로 686
51308,스타벅스,,경상북도,포항시 남구,경상북도 포항시 남구 상공로 45
51855,스타벅스,,경상북도,포항시 남구,경상북도 포항시 남구 오천읍 냉천로302번길 38
52533,스타벅스,,경상북도,포항시 남구,경상북도 포항시 남구 중흥로70번길 7-4
56312,스타벅스,구미확장단지점,경상북도,구미시,경상북도 구미시 산동면 신당1로4길 19
59058,스타벅스,경주보문점,경상북도,경주시,경상북도 경주시 보문로 535
61056,스타벅스,안동시청점,경상북도,안동시,경상북도 안동시 서동문로 173
62780,스타벅스,포항쌍용DT점,경상북도,포항시 남구,경상북도 포항시 남구 중흥로 122
76267,스타벅스,구미금오산점,경상북도,구미시,경상북도 구미시 금오산로 205
76630,스타벅스,,경상북도,포항시 남구,경상북도 포항시 남구 연일읍 동문로 25
76801,스타벅스,경주노동점,경상북도,경주시,경상북도 경주시 원효로 105-1
77420,스타벅스,영남대아트센터점,경상북도,경산시,경상북도 경산시 대학로 280
77503,스타벅스,,경상북도,포항시 남구,경상북도 포항시 남구 구룡포읍 병포길 124-6
77864,스타벅스,미스리경산점,경상북도,경산시,경상북도 경산시 압량면 압독2로2길 12
78581,스타벅스,구미공단점,경상북도,구미시,경상북도 구미시 1공단로 212
79641,스타벅스,,경상북도,영덕군,경상북도 영덕군 영해면 예주시장길 21
95435,스타벅스,구미인동점,경상북도,구미시,경상북도 구미시 인동가산로 9-3
97426,스타벅스,문경새재점,경상북도,문경시,경상북도 문경시 문경읍 새재로 906
102276,스타벅스,영남대점,경상북도,경산시,경상북도 경산시 청운로 16
104310,스타벅스,,경상북도,안동시,경상북도 안동시 풍천면 구담배나들길 11
105676,스타벅스,구미상모DT점,경상북도,구미시,경상북도 구미시 금오대로 439
109072,스타벅스,포항이마트점,경상북도,포항시 남구,경상북도 포항시 남구 냉천로 10
114843,스타벅스김천시청디티점,김천시청디티점,경상북도,김천시,경상북도 김천시 시청로 47
119801,스타벅스,경주대릉원점,경상북도,경주시,경상북도 경주시 첨성로 125
119818,스타벅스,대구가톨릭대점,경상북도,경산시,경상북도 경산시 하양읍 하양로 18
121744,스타벅스,경주보문호수점,경상북도,경주시,경상북도 경주시 보문로 132-6
121844,스타벅스,포항시청점,경상북도,포항시 남구,경상북도 포항시 남구 시청로 5
122519,스타벅스,경산임당역DT점,경상북도,경산시,경상북도 경산시 대학로 208
123977,스타벅스,포항대이점,경상북도,포항시 남구,경상북도 포항시 남구 포스코대로 124
125261,스타벅스,안동이마트점,경상북도,안동시,경상북도 안동시 옥동1길 2
128513,스타벅스경산이마트점,경산이마트점,경상북도,경산시,경상북도 경산시 옥산로 227
129852,스타벅스,포항양덕점,경상북도,포항시 북구,경상북도 포항시 북구 장량로 162
137267,스타벅스,,경상북도,청송군,경상북도 청송군 부남면 대전로 137
139010,스타벅스,안동옥동점,경상북도,안동시,경상북도 안동시 경북대로 379
2530,스타벅스,광주화정DT,광주광역시,서구,광주광역시 서구 군분로245번길 12
5025,스타벅스,광주금호DT점,광주광역시,서구,광주광역시 서구 운천로109번길 1
5097,스타벅스,광주충장로점,광주광역시,동구,광주광역시 동구 충장로 65
7351,스타벅스,상무역점,광주광역시,서구,광주광역시 서구 상무중앙로 7
10428,스타벅스,광주첨단점,광주광역시,광산구,광주광역시 광산구 첨단중앙로 104
10732,스타벅스,광주오치점,광주광역시,북구,광주광역시 북구 설죽로 314
10836,스타벅스,광주황금점,광주광역시,동구,광주광역시 동구 중앙로160번길 14
10957,스타벅스,조선대점,광주광역시,동구,광주광역시 동구 지산로 3
11340,스타벅스,광주상무DT점,광주광역시,서구,광주광역시 서구 상무대로 847
12246,스타벅스,광주선운DT점,광주광역시,광산구,광주광역시 광산구 선운로20번길 63
12441,스타벅스,광산수완점,광주광역시,광산구,광주광역시 광산구 장신로 134
12730,스타벅스,광주월산DT점,광주광역시,남구,광주광역시 남구 대남대로 386
12779,스타벅스,광주신세계DT점,광주광역시,서구,광주광역시 서구 죽봉대로 33
12891,스타벅스,광주효천DT점,광주광역시,남구,광주광역시 남구 임암길 232
13461,스타벅스,광주동명점,광주광역시,동구,광주광역시 동구 동명로 16
13537,스타벅스,광주용봉점,광주광역시,북구,광주광역시 북구 저불로 45
13964,스타벅스,광주신가DT점,광주광역시,광산구,광주광역시 광산구 목련로 335
13978,스타벅스,봉선점,광주광역시,남구,광주광역시 남구 봉선로 176
14367,스타벅스,상무점,광주광역시,서구,광주광역시 서구 상무중앙로 75
15001,스타벅스,광주진월점,광주광역시,남구,광주광역시 남구 서문대로 745
15050,스타벅스,광주신세계5층점,광주광역시,서구,광주광역시 서구 무진대로 904
15878,스타벅스,광주상무시민로점,광주광역시,서구,광주광역시 서구 상무시민로 142
16635,스타벅스,광주풍암점,광주광역시,서구,광주광역시 서구 풍암2로 8
18458,스타벅스,광주일곡점,광주광역시,북구,광주광역시 북구 설죽로 518
18560,스타벅스,광주수완DT점,광주광역시,광산구,광주광역시 광산구 임방울대로 487
18561,스타벅스,,광주광역시,광산구,광주광역시 광산구 임방울대로825번길 21-27
22415,스타벅스,광주봉선중앙점,광주광역시,남구,광주광역시 남구 봉선중앙로 51
23643,스타벅스광주방림DT점,광주방림DT점,광주광역시,남구,광주광역시 남구 대남대로 67
25503,스타벅스,광주장덕점,광주광역시,광산구,광주광역시 광산구 장신로 85
27586,스타벅스,광주하남점,광주광역시,광산구,광주광역시 광산구 사암로216번길 38-16
27829,스타벅스,,광주광역시,광산구,광주광역시 광산구 풍영로101번안길 3-2
28750,스타벅스,미스리,광주광역시,남구,광주광역시 남구 서문대로749번길 15-1
29696,스타벅스,광주봉선로,광주광역시,남구,광주광역시 남구 제석로 104
30491,스타벅스,광주무등산점,광주광역시,동구,광주광역시 동구 증심사길 16
31477,스타벅스,광주매곡DT점,광주광역시,북구,광주광역시 북구 설죽로 339
32650,스타벅스,광주두암타운점,광주광역시,북구,광주광역시 북구 삼정로 4
34540,스타벅스,광주방림DT점,광주광역시,남구,광주광역시 남구 대남대로 67
35483,스타벅스,광주지산유원지입구점,광주광역시,동구,광주광역시 동구 무등로 592
38731,스타벅스광주신세계패션몰,광주신세계패션몰,광주광역시,서구,광주광역시 서구 죽봉대로 61
40896,스타벅스,광주첨단신용점,광주광역시,북구,광주광역시 북구 첨단연신로 101
41835,스타벅스,상무치평점,광주광역시,서구,광주광역시 서구 상무자유로 173
42113,스타벅스광주송정역점,,광주광역시,광산구,광주광역시 광산구 상무대로205번길 6
43056,스타벅스,광주운남DT점,광주광역시,광산구,광주광역시 광산구 임방울대로 156
43442,스타벅스,광주신안DT점,광주광역시,북구,광주광역시 북구 서암대로 93
43443,스타벅스,광주산정DT점,광주광역시,광산구,광주광역시 광산구 용아로 342
48242,스타벅스,광주운암DT점,광주광역시,북구,광주광역시 북구 북문대로 78
